Numer pomiaru, q1, q2, q3, x, y, z, u1, u2, u3
859, 0.000000, 0.110000, -0.130000, 0.151500, 0.000000, 0.269734, -0.000000, 0.036062, 0.024797
860, 0.000000, 0.110000, -0.050000, 0.151231, 0.000000, 0.283167, -0.000000, 0.036022, 0.024757
861, 0.000000, 0.110000, 0.030000, 0.149890, 0.000000, 0.296537, -0.000000, 0.035824, 0.024559
862, 0.000000, 0.110000, 0.110000, 0.147484, 0.000000, 0.309756, -0.000000, 0.035469, 0.024204
863, 0.000000, 0.110000, 0.190000, 0.144030, 0.000000, 0.322741, 0.000000, 0.034959, 0.023694
864, 0.000000, 0.110000, 0.270000, 0.139549, 0.000000, 0.335408, -0.000000, 0.034297, 0.023033
865, 0.000000, 0.110000, 0.350000, 0.134070, 0.000000, 0.347677, -0.000000, 0.033488, 0.022224
866, 0.000000, 0.110000, 0.430000, 0.127628, 0.000000, 0.359468, 0.000000, 0.032537, 0.021273
867, 0.000000, 0.110000, 0.510000, 0.120265, 0.000000, 0.370707, -0.000000, 0.031450, 0.020186
868, 0.000000, 0.110000, 0.590000, 0.112027, 0.000000, 0.381322, -0.000000, 0.030234, 0.018969
869, 0.000000, 0.110000, 0.670000, 0.102967, 0.000000, 0.391244, -0.000000, 0.028897, 0.017632
870, 0.000000, 0.110000, 0.750000, 0.093143, 0.000000, 0.400411, 0.000000, 0.027446, 0.016182
871, 0.000000, 0.110000, 0.830000, 0.082618, 0.000000, 0.408763, -0.000000, 0.025893, 0.014628
872, 0.000000, 0.110000, 0.910000, 0.071459, 0.000000, 0.416248, -0.000000, 0.024245, 0.012980
873, 0.000000, 0.110000, 0.990000, 0.059737, 0.000000, 0.422816, 0.000000, 0.022515, 0.011250
874, 0.000000, 0.110000, 1.070000, 0.047529, 0.000000, 0.428427, -0.000000, 0.020712, 0.009448
875, 0.000000, 0.110000, 1.150000, 0.034910, 0.000000, 0.433045, -0.000000, 0.018850, 0.007585
876, 0.000000, 0.110000, 1.230000, 0.021964, 0.000000, 0.436639, 0.000000, 0.016938, 0.005673
877, 0.000000, 0.110000, 1.310000, 0.008771, 0.000000, 0.439187, -0.000000, 0.014991, 0.003726
878, 0.000000, 0.110000, 1.390000, -0.004583, -0.000000, 0.440673, -0.000000, 0.013019, 0.001754
879, 0.000000, 0.110000, 1.470000, -0.018013, -0.000000, 0.441086, -0.000000, 0.011036, -0.000228
880, 0.000000, 0.110000, 1.550000, -0.031433, -0.000000, 0.440425, 0.000000, 0.009055, -0.002209
881, 0.000000, 0.190000, -1.570000, 0.003531, 0.000000, 0.106349, 0.000015, 0.009252, 0.004652
882, 0.000000, 0.190000, -1.490000, 0.016611, 0.000000, 0.109423, 0.000000, 0.009727, 0.006634
883, 0.000000, 0.190000, -1.410000, 0.029404, 0.000000, 0.113532, 0.000000, 0.011615, 0.008523
884, 0.000000, 0.190000, -1.330000, 0.041827, 0.000000, 0.118650, 0.000000, 0.013450, 0.010357
885, 0.000000, 0.190000, -1.250000, 0.053802, 0.000000, 0.124745, 0.000000, 0.015217, 0.012125
886, 0.000000, 0.190000, -1.170000, 0.065251, 0.000000, 0.131777, 0.000000, 0.016908, 0.013815
887, 0.000000, 0.190000, -1.090000, 0.076102, 0.000000, 0.139702, -0.000000, 0.018510, 0.015417
888, 0.000000, 0.190000, -1.010000, 0.086284, 0.000000, 0.148468, -0.000000, 0.020013, 0.016920
889, 0.000000, 0.190000, -0.930000, 0.095734, 0.000000, 0.158020, 0.000000, 0.021408, 0.018315
890, 0.000000, 0.190000, -0.850000, 0.104390, 0.000000, 0.168297, -0.000000, 0.022686, 0.019593
891, 0.000000, 0.190000, -0.770000, 0.112197, 0.000000, 0.179233, 0.000000, 0.023838, 0.020746
892, 0.000000, 0.190000, -0.690000, 0.119105, 0.000000, 0.190757, 0.000000, 0.024858, 0.021766
893, 0.000000, 0.190000, -0.610000, 0.125070, 0.000000, 0.202797, 0.000000, 0.025739, 0.022646
894, 0.000000, 0.190000, -0.530000, 0.130054, 0.000000, 0.215275, 0.000000, 0.026474, 0.023382
895, 0.000000, 0.190000, -0.450000, 0.134025, 0.000000, 0.228111, -0.000000, 0.027061, 0.023968
896, 0.000000, 0.190000, -0.370000, 0.136957, 0.000000, 0.241224, -0.000000, 0.027494, 0.024401
897, 0.000000, 0.190000, -0.290000, 0.138832, 0.000000, 0.254529, -0.000000, 0.027770, 0.024678
898, 0.000000, 0.190000, -0.210000, 0.139638, 0.000000, 0.267941, 0.000000, 0.027889, 0.024797
899, 0.000000, 0.190000, -0.130000, 0.139369, 0.000000, 0.281375, -0.000000, 0.027850, 0.024757
900, 0.000000, 0.190000, -0.050000, 0.138027, 0.000000, 0.294744, 0.000000, 0.027652, 0.024559
901, 0.000000, 0.190000, 0.030000, 0.135622, 0.000000, 0.307963, 0.000000, 0.027296, 0.024204
902, 0.000000, 0.190000, 0.110000, 0.132168, 0.000000, 0.320948, 0.000000, 0.026787, 0.023694
903, 0.000000, 0.190000, 0.190000, 0.127687, 0.000000, 0.333615, 0.000000, 0.026125, 0.023033
904, 0.000000, 0.190000, 0.270000, 0.122208, 0.000000, 0.345884, 0.000000, 0.025316, 0.022224
905, 0.000000, 0.190000, 0.350000, 0.115766, 0.000000, 0.357676, 0.000000, 0.024365, 0.021273
906, 0.000000, 0.190000, 0.430000, 0.108403, 0.000000, 0.368915, -0.000000, 0.023278, 0.020186
907, 0.000000, 0.190000, 0.510000, 0.100165, 0.000000, 0.379529, 0.000000, 0.022062, 0.018969
908, 0.000000, 0.190000, 0.590000, 0.091105, 0.000000, 0.389452, 0.000000, 0.020724, 0.017632
909, 0.000000, 0.190000, 0.670000, 0.081281, 0.000000, 0.398618, -0.000000, 0.019274, 0.016182
910, 0.000000, 0.190000, 0.750000, 0.070755, 0.000000, 0.406970, 0.000000, 0.017720, 0.014628
911, 0.000000, 0.190000, 0.830000, 0.059597, 0.000000, 0.414455, -0.000000, 0.016073, 0.012980
912, 0.000000, 0.190000, 0.910000, 0.047875, 0.000000, 0.421023, 0.000000, 0.014342, 0.011250
913, 0.000000, 0.190000, 0.990000, 0.035666, 0.000000, 0.426634, -0.000000, 0.012540, 0.009448
914, 0.000000, 0.190000, 1.070000, 0.023048, 0.000000, 0.431252, 0.000000, 0.010677, 0.007585
915, 0.000000, 0.190000, 1.150000, 0.010102, 0.000000, 0.434846, 0.000000, 0.008766, 0.005673
916, 0.000000, 0.190000, 1.230000, -0.003091, -0.000000, 0.437394, -0.000000, 0.006818, 0.003726
917, 0.000000, 0.190000, 1.310000, -0.016445, -0.000000, 0.438880, -0.000000, 0.004847, 0.001754
918, 0.000000, 0.190000, 1.390000, -0.029875, -0.000000, 0.439294, -0.000000, 0.002864, -0.000228
919, 0.000000, 0.190000, 1.470000, -0.043295, -0.000000, 0.438633, -0.000000, 0.000883, -0.002209
920, 0.000000, 0.190000, 1.550000, -0.056620, -0.000000, 0.436901, 0.000000, -0.001084, -0.004177
921, 0.000000, 0.270000, -1.570000, 0.004930, 0.000000, 0.106688, 0.000025, 0.004038, 0.006548
922, 0.000000, 0.270000, -1.490000, 0.017723, 0.000000, 0.110797, 0.000000, 0.003423, 0.008523
923, 0.000000, 0.270000, -1.410000, 0.030146, 0.000000, 0.115915, -0.000000, 0.005257, 0.010357
924, 0.000000, 0.270000, -1.330000, 0.042121, 0.000000, 0.122010, -0.000000, 0.007025, 0.012125
925, 0.000000, 0.270000, -1.250000, 0.053570, 0.000000, 0.129042, -0.000000, 0.008715, 0.013815
926, 0.000000, 0.270000, -1.170000, 0.064421, 0.000000, 0.136967, -0.000000, 0.010317, 0.015417
927, 0.000000, 0.270000, -1.090000, 0.074603, 0.000000, 0.145733, 0.000000, 0.011821, 0.016920
928, 0.000000, 0.270000, -1.010000, 0.084053, 0.000000, 0.155285, -0.000000, 0.013216, 0.018315
929, 0.000000, 0.270000, -0.930000, 0.092709, 0.000000, 0.165562, -0.000000, 0.014494, 0.019593
930, 0.000000, 0.270000, -0.850000, 0.100516, 0.000000, 0.176498, 0.000000, 0.015646, 0.020746
931, 0.000000, 0.270000, -0.770000, 0.107424, 0.000000, 0.188022, -0.000000, 0.016666, 0.021766
932, 0.000000, 0.270000, -0.690000, 0.113389, 0.000000, 0.200062, 0.000000, 0.017547, 0.022646
933, 0.000000, 0.270000, -0.610000, 0.118373, 0.000000, 0.212540, -0.000000, 0.018282, 0.023382
934, 0.000000, 0.270000, -0.530000, 0.122344, 0.000000, 0.225376, -0.000000, 0.018869, 0.023968
935, 0.000000, 0.270000, -0.450000, 0.125276, 0.000000, 0.238489, -0.000000, 0.019301, 0.024401
936, 0.000000, 0.270000, -0.370000, 0.127151, 0.000000, 0.251794, 0.000000, 0.019578, 0.024678
937, 0.000000, 0.270000, -0.290000, 0.127957, 0.000000, 0.265206, 0.000000, 0.019697, 0.024797
938, 0.000000, 0.270000, -0.210000, 0.127688, 0.000000, 0.278640, -0.000000, 0.019658, 0.024757
939, 0.000000, 0.270000, -0.130000, 0.126347, 0.000000, 0.292009, -0.000000, 0.019460, 0.024559
940, 0.000000, 0.270000, -0.050000, 0.123941, 0.000000, 0.305228, 0.000000, 0.019104, 0.024204
941, 0.000000, 0.270000, 0.030000, 0.120487, 0.000000, 0.318213, -0.000000, 0.018594, 0.023694
942, 0.000000, 0.270000, 0.110000, 0.116006, 0.000000, 0.330880, 0.000000, 0.017933, 0.023033
943, 0.000000, 0.270000, 0.190000, 0.110527, 0.000000, 0.343149, 0.000000, 0.017124, 0.022224
944, 0.000000, 0.270000, 0.270000, 0.104085, 0.000000, 0.354941, 0.000000, 0.016173, 0.021273
945, 0.000000, 0.270000, 0.350000, 0.096722, 0.000000, 0.366180, -0.000000, 0.015086, 0.020186
946, 0.000000, 0.270000, 0.430000, 0.088484, 0.000000, 0.376794, 0.000000, 0.013870, 0.018969
947, 0.000000, 0.270000, 0.510000, 0.079424, 0.000000, 0.386717, 0.000000, 0.012532, 0.017632
948, 0.000000, 0.270000, 0.590000, 0.069600, 0.000000, 0.395883, 0.000000, 0.011082, 0.016182
949, 0.000000, 0.270000, 0.670000, 0.059075, 0.000000, 0.404235, -0.000000, 0.009528, 0.014628
950, 0.000000, 0.270000, 0.750000, 0.047916, 0.000000, 0.411720, -0.000000, 0.007881, 0.012980
951, 0.000000, 0.270000, 0.830000, 0.036194, 0.000000, 0.418288, 0.000000, 0.006150, 0.011250
952, 0.000000, 0.270000, 0.910000, 0.023986, 0.000000, 0.423899, 0.000000, 0.004348, 0.009448
953, 0.000000, 0.270000, 0.990000, 0.011367, 0.000000, 0.428517, -0.000000, 0.002485, 0.007585
954, 0.000000, 0.270000, 1.070000, -0.001579, -0.000000, 0.432111, -0.000000, 0.000574, 0.005673
955, 0.000000, 0.270000, 1.150000, -0.014772, -0.000000, 0.434659, -0.000000, -0.001374, 0.003726
956, 0.000000, 0.270000, 1.230000, -0.028126, -0.000000, 0.436145, -0.000000, -0.003345, 0.001754
957, 0.000000, 0.270000, 1.310000, -0.041556, -0.000000, 0.436559, 0.000000, -0.005328, -0.000228
958, 0.000000, 0.270000, 1.390000, -0.054976, -0.000000, 0.435898, 0.000000, -0.007309, -0.002209
959, 0.000000, 0.270000, 1.470000, -0.068301, -0.000000, 0.434166, -0.000000, -0.009276, -0.004177
960, 0.000000, 0.270000, 1.550000, -0.081444, -0.000000, 0.431376, 0.000000, -0.011217, -0.006117
961, 0.000000, 0.350000, -1.570000, 0.006298, 0.000000, 0.107137, -0.000028, -0.007645, 0.008623
962, 0.000000, 0.350000, -1.490000, 0.018721, 0.000000, 0.112255, 0.000000, -0.002902, 0.010357
963, 0.000000, 0.350000, -1.410000, 0.030696, 0.000000, 0.118350, -0.000000, -0.001134, 0.012125
964, 0.000000, 0.350000, -1.330000, 0.042145, 0.000000, 0.125382, 0.000000, 0.000556, 0.013815
965, 0.000000, 0.350000, -1.250000, 0.052996, 0.000000, 0.133307, -0.000000, 0.002158, 0.015417
966, 0.000000, 0.350000, -1.170000, 0.063179, 0.000000, 0.142073, 0.000000, 0.003661, 0.016920
967, 0.000000, 0.350000, -1.090000, 0.072628, 0.000000, 0.151626, -0.000000, 0.005056, 0.018315
968, 0.000000, 0.350000, -1.010000, 0.081284, 0.000000, 0.161902, -0.000000, 0.006334, 0.019593
969, 0.000000, 0.350000, -0.930000, 0.089091, 0.000000, 0.172838, 0.000000, 0.007487, 0.020746
970, 0.000000, 0.350000, -0.850000, 0.095999, 0.000000, 0.184362, 0.000000, 0.008507, 0.021766
971, 0.000000, 0.350000, -0.770000, 0.101964, 0.000000, 0.196402, -0.000000, 0.009387, 0.022646
972, 0.000000, 0.350000, -0.690000, 0.106948, 0.000000, 0.208880, 0.000000, 0.010123, 0.023382
973, 0.000000, 0.350000, -0.610000, 0.110919, 0.000000, 0.221716, -0.000000, 0.010709, 0.023968
974, 0.000000, 0.350000, -0.530000, 0.113851, 0.000000, 0.234829, -0.000000, 0.011142, 0.024401
975, 0.000000, 0.350000, -0.450000, 0.115726, 0.000000, 0.248134, 0.000000, 0.011419, 0.024678
976, 0.000000, 0.350000, -0.370000, 0.116532, 0.000000, 0.261546, -0.000000, 0.011538, 0.024797
977, 0.000000, 0.350000, -0.290000, 0.116263, 0.000000, 0.274980, 0.000000, 0.011498, 0.024757
978, 0.000000, 0.350000, -0.210000, 0.114922, 0.000000, 0.288349, -0.000000, 0.011300, 0.024559
979, 0.000000, 0.350000, -0.130000, 0.112516, 0.000000, 0.301569, 0.000000, 0.010945, 0.024204
980, 0.000000, 0.350000, -0.050000, 0.109062, 0.000000, 0.314553, 0.000000, 0.010435, 0.023694
981, 0.000000, 0.350000, 0.030000, 0.104581, 0.000000, 0.327221, 0.000000, 0.009773, 0.023033
982, 0.000000, 0.350000, 0.110000, 0.099102, 0.000000, 0.339489, -0.000000, 0.008965, 0.022224
983, 0.000000, 0.350000, 0.190000, 0.092660, 0.000000, 0.351281, 0.000000, 0.008014, 0.021273
984, 0.000000, 0.350000, 0.270000, 0.085297, 0.000000, 0.362520, 0.000000, 0.006927, 0.020186
985, 0.000000, 0.350000, 0.350000, 0.077059, 0.000000, 0.373135, -0.000000, 0.005710, 0.018969
986, 0.000000, 0.350000, 0.430000, 0.067999, 0.000000, 0.383057, -0.000000, 0.004373, 0.017632
987, 0.000000, 0.350000, 0.510000, 0.058175, 0.000000, 0.392224, -0.000000, 0.002923, 0.016182
988, 0.000000, 0.350000, 0.590000, 0.047650, 0.000000, 0.400576, -0.000000, 0.001369, 0.014628
989, 0.000000, 0.350000, 0.670000, 0.036491, 0.000000, 0.408060, 0.000000, -0.000279, 0.012980
990, 0.000000, 0.350000, 0.750000, 0.024769, 0.000000, 0.414629, -0.000000, -0.002009, 0.011250
991, 0.000000, 0.350000, 0.830000, 0.012561, 0.000000, 0.420240, 0.000000, -0.003811, 0.009448
992, 0.000000, 0.350000, 0.910000, -0.000058, -0.000000, 0.424857, 0.000000, -0.005669, 0.007586
993, 0.000000, 0.350000, 0.990000, -0.013004, -0.000000, 0.428451, 0.000000, -0.007586, 0.005673
994, 0.000000, 0.350000, 1.070000, -0.026197, -0.000000, 0.430999, 0.000000, -0.009533, 0.003726
995, 0.000000, 0.350000, 1.150000, -0.039551, -0.000000, 0.432485, -0.000000, -0.011505, 0.001754
996, 0.000000, 0.350000, 1.230000, -0.052981, -0.000000, 0.432899, 0.000000, -0.013487, -0.000228
997, 0.000000, 0.350000, 1.310000, -0.066401, -0.000000, 0.432238, -0.000000, -0.015469, -0.002209
998, 0.000000, 0.350000, 1.390000, -0.079726, -0.000000, 0.430507, -0.000000, -0.017436, -0.004177
999, 0.000000, 0.350000, 1.470000, -0.092869, -0.000000, 0.427716, 0.000000, -0.019376, -0.006117
1000, 0.000000, 0.350000, 1.550000, -0.105747, -0.000000, 0.423884, -0.000000, -0.021280, -0.008018
1001, 0.000000, 0.430000, -1.570000, 0.007625, 0.000000, 0.107694, 0.000094, -0.001038, 0.010014
1002, 0.000000, 0.430000, -1.490000, 0.019600, 0.000000, 0.113789, -0.000000, -0.009211, 0.012125
1003, 0.000000, 0.430000, -1.410000, 0.031049, 0.000000, 0.120821, -0.000000, -0.007519, 0.013815
1004, 0.000000, 0.430000, -1.330000, 0.041900, 0.000000, 0.128746, -0.000000, -0.005917, 0.015417
1005, 0.000000, 0.430000, -1.250000, 0.052083, 0.000000, 0.137512, 0.000000, -0.004413, 0.016920
1006, 0.000000, 0.430000, -1.170000, 0.061532, 0.000000, 0.147065, 0.000000, -0.003018, 0.018315
1007, 0.000000, 0.430000, -1.090000, 0.070188, 0.000000, 0.157341, 0.000000, -0.001740, 0.019593
1008, 0.000000, 0.430000, -1.010000, 0.077995, 0.000000, 0.168277, -0.000000, -0.000588, 0.020746
1009, 0.000000, 0.430000, -0.930000, 0.084903, 0.000000, 0.179801, -0.000000, 0.000432, 0.021766
1010, 0.000000, 0.430000, -0.850000, 0.090868, 0.000000, 0.191841, 0.000000, 0.001313, 0.022646
1011, 0.000000, 0.430000, -0.770000, 0.095852, 0.000000, 0.204319, -0.000000, 0.002048, 0.023382
1012, 0.000000, 0.430000, -0.690000, 0.099823, 0.000000, 0.217155, -0.000000, 0.002634, 0.023968
1013, 0.000000, 0.430000, -0.610000, 0.102755, 0.000000, 0.230268, -0.000000, 0.003067, 0.024401
1014, 0.000000, 0.430000, -0.530000, 0.104630, 0.000000, 0.243573, -0.000000, 0.003344, 0.024678
1015, 0.000000, 0.430000, -0.450000, 0.105436, 0.000000, 0.256985, 0.000000, 0.003463, 0.024797
1016, 0.000000, 0.430000, -0.370000, 0.105167, 0.000000, 0.270419, -0.000000, 0.003423, 0.024757
1017, 0.000000, 0.430000, -0.290000, 0.103826, 0.000000, 0.283788, 0.000000, 0.003225, 0.024559
1018, 0.000000, 0.430000, -0.210000, 0.101420, 0.000000, 0.297008, 0.000000, 0.002870, 0.024204
1019, 0.000000, 0.430000, -0.130000, 0.097966, 0.000000, 0.309992, 0.000000, 0.002360, 0.023694
1020, 0.000000, 0.430000, -0.050000, 0.093485, 0.000000, 0.322660, 0.000000, 0.001699, 0.023033
1021, 0.000000, 0.430000, 0.030000, 0.088006, 0.000000, 0.334928, 0.000000, 0.000890, 0.022224
1022, 0.000000, 0.430000, 0.110000, 0.081564, 0.000000, 0.346720, 0.000000, -0.000061, 0.021273
1023, 0.000000, 0.430000, 0.190000, 0.074201, 0.000000, 0.357959, 0.000000, -0.001148, 0.020186
1024, 0.000000, 0.430000, 0.270000, 0.065963, 0.000000, 0.368573, -0.000000, -0.002364, 0.018969
1025, 0.000000, 0.430000, 0.350000, 0.056903, 0.000000, 0.378496, -0.000000, -0.003702, 0.017632
1026, 0.000000, 0.430000, 0.430000, 0.047079, 0.000000, 0.387662, -0.000000, -0.005152, 0.016182
1027, 0.000000, 0.430000, 0.510000, 0.036554, 0.000000, 0.396015, 0.000000, -0.006706, 0.014628
1028, 0.000000, 0.430000, 0.590000, 0.025395, 0.000000, 0.403499, 0.000000, -0.008353, 0.012980
1029, 0.000000, 0.430000, 0.670000, 0.013673, 0.000000, 0.410068, -0.000000, -0.010084, 0.011250
1030, 0.000000, 0.430000, 0.750000, 0.001465, 0.000000, 0.415679, 0.000000, -0.011886, 0.009448
1031, 0.000000, 0.430000, 0.830000, -0.011153, -0.000000, 0.420296, -0.000000, -0.013749, 0.007585
1032, 0.000000, 0.430000, 0.910000, -0.024100, -0.000000, 0.423890, -0.000000, -0.015660, 0.005673
1033, 0.000000, 0.430000, 0.990000, -0.037293, -0.000000, 0.426438, 0.000000, -0.017608, 0.003726
1034, 0.000000, 0.430000, 1.070000, -0.050647, -0.000000, 0.427924, -0.000000, -0.019579, 0.001754
1035, 0.000000, 0.430000, 1.150000, -0.064077, -0.000000, 0.428338, -0.000000, -0.021562, -0.000228
1036, 0.000000, 0.430000, 1.230000, -0.077497, -0.000000, 0.427677, -0.000000, -0.023543, -0.002209
1037, 0.000000, 0.430000, 1.310000, -0.090822, -0.000000, 0.425946, 0.000000, -0.025510, -0.004177
1038, 0.000000, 0.430000, 1.390000, -0.103965, -0.000000, 0.423155, 0.000000, -0.027451, -0.006117
1039, 0.000000, 0.430000, 1.470000, -0.116843, -0.000000, 0.419323, -0.000000, -0.029352, -0.008018
1040, 0.000000, 0.430000, 1.550000, -0.129374, -0.000000, 0.414474, 0.000000, -0.031201, -0.009868
1041, 0.000000, 0.510000, -1.570000, 0.008904, 0.000000, 0.108356, -0.000168, -0.035723, 0.012763
1042, 0.000000, 0.510000, -1.490000, 0.020353, 0.000000, 0.115388, -0.000000, -0.015457, 0.013815
1043, 0.000000, 0.510000, -1.410000, 0.031204, 0.000000, 0.123313, 0.000000, -0.013855, 0.015417
1044, 0.000000, 0.510000, -1.330000, 0.041387, 0.000000, 0.132079, -0.000000, -0.012352, 0.016920
1045, 0.000000, 0.510000, -1.250000, 0.050836, 0.000000, 0.141631, -0.000000, -0.010957, 0.018315
1046, 0.000000, 0.510000, -1.170000, 0.059492, 0.000000, 0.151908, 0.000000, -0.009679, 0.019593
1047, 0.000000, 0.510000, -1.090000, 0.067299, 0.000000, 0.162844, 0.000000, -0.008526, 0.020746
1048, 0.000000, 0.510000, -1.010000, 0.074207, 0.000000, 0.174368, -0.000000, -0.007506, 0.021766
1049, 0.000000, 0.510000, -0.930000, 0.080172, 0.000000, 0.186408, -0.000000, -0.006626, 0.022646
1050, 0.000000, 0.510000, -0.850000, 0.085156, 0.000000, 0.198886, 0.000000, -0.005890, 0.023382
1051, 0.000000, 0.510000, -0.770000, 0.089127, 0.000000, 0.211722, 0.000000, -0.005304, 0.023968
1052, 0.000000, 0.510000, -0.690000, 0.092059, 0.000000, 0.224835, 0.000000, -0.004871, 0.024401
1053, 0.000000, 0.510000, -0.610000, 0.093934, 0.000000, 0.238140, -0.000000, -0.004594, 0.024678
1054, 0.000000, 0.510000, -0.530000, 0.094740, 0.000000, 0.251552, -0.000000, -0.004475, 0.024797
1055, 0.000000, 0.510000, -0.450000, 0.094471, 0.000000, 0.264986, 0.000000, -0.004515, 0.024757
1056, 0.000000, 0.510000, -0.370000, 0.093130, 0.000000, 0.278355, -0.000000, -0.004713, 0.024559
1057, 0.000000, 0.510000, -0.290000, 0.090724, 0.000000, 0.291574, -0.000000, -0.005068, 0.024204
1058, 0.000000, 0.510000, -0.210000, 0.087270, 0.000000, 0.304559, -0.000000, -0.005578, 0.023694
1059, 0.000000, 0.510000, -0.130000, 0.082789, 0.000000, 0.317226, 0.000000, -0.006239, 0.023033
1060, 0.000000, 0.510000, -0.050000, 0.077310, 0.000000, 0.329495, 0.000000, -0.007048, 0.022224
1061, 0.000000, 0.510000, 0.030000, 0.070868, 0.000000, 0.341287, 0.000000, -0.007999, 0.021273
1062, 0.000000, 0.510000, 0.110000, 0.063505, 0.000000, 0.352526, -0.000000, -0.009086, 0.020186
1063, 0.000000, 0.510000, 0.190000, 0.055267, 0.000000, 0.363140, 0.000000, -0.010302, 0.018969
1064, 0.000000, 0.510000, 0.270000, 0.046207, 0.000000, 0.373063, 0.000000, -0.011640, 0.017632
1065, 0.000000, 0.510000, 0.350000, 0.036383, 0.000000, 0.382229, 0.000000, -0.013090, 0.016182
1066, 0.000000, 0.510000, 0.430000, 0.025858, 0.000000, 0.390581, -0.000000, -0.014644, 0.014628
1067, 0.000000, 0.510000, 0.510000, 0.014699, 0.000000, 0.398066, -0.000000, -0.016292, 0.012980
1068, 0.000000, 0.510000, 0.590000, 0.002977, 0.000000, 0.404635, -0.000000, -0.018022, 0.011250
1069, 0.000000, 0.510000, 0.670000, -0.009231, -0.000000, 0.410245, -0.000000, -0.019824, 0.009448
1070, 0.000000, 0.510000, 0.750000, -0.021849, -0.000000, 0.414863, 0.000000, -0.021687, 0.007585
1071, 0.000000, 0.510000, 0.830000, -0.034796, -0.000000, 0.418457, 0.000000, -0.023598, 0.005673
1072, 0.000000, 0.510000, 0.910000, -0.047989, -0.000000, 0.421005, 0.000000, -0.025546, 0.003726
1073, 0.000000, 0.510000, 0.990000, -0.061343, -0.000000, 0.422491, 0.000000, -0.027518, 0.001754
1074, 0.000000, 0.510000, 1.070000, -0.074773, -0.000000, 0.422905, -0.000000, -0.029500, -0.000228
1075, 0.000000, 0.510000, 1.150000, -0.088193, -0.000000, 0.422244, 0.000000, -0.031481, -0.002209
1076, 0.000000, 0.510000, 1.230000, -0.101517, -0.000000, 0.420512, -0.000000, -0.033449, -0.004177
1077, 0.000000, 0.510000, 1.310000, -0.114661, -0.000000, 0.417722, -0.000000, -0.035389, -0.006117
1078, 0.000000, 0.510000, 1.390000, -0.127539, -0.000000, 0.413890, 0.000000, -0.037290, -0.008018
1079, 0.000000, 0.510000, 1.470000, -0.140070, -0.000000, 0.409041, 0.000000, -0.039140, -0.009868
1080, 0.000000, 0.510000, 1.550000, -0.152174, -0.000000, 0.403206, 0.000000, -0.040926, -0.011655
1081, 0.000000, 0.590000, -1.570000, 0.010126, 0.000000, 0.109118, -0.000242, -0.051351, 0.014780
1082, 0.000000, 0.590000, -1.490000, 0.020976, 0.000000, 0.117042, 0.000000, -0.021605, 0.015417
1083, 0.000000, 0.590000, -1.410000, 0.031159, 0.000000, 0.125809, 0.000000, -0.020103, 0.016920
1084, 0.000000, 0.590000, -1.330000, 0.040609, 0.000000, 0.135361, 0.000000, -0.018707, 0.018315
1085, 0.000000, 0.590000, -1.250000, 0.049265, 0.000000, 0.145637, 0.000000, -0.017430, 0.019593
1086, 0.000000, 0.590000, -1.170000, 0.057072, 0.000000, 0.156573, -0.000000, -0.016277, 0.020746
1087, 0.000000, 0.590000, -1.090000, 0.063980, 0.000000, 0.168098, 0.000000, -0.015257, 0.021766
1088, 0.000000, 0.590000, -1.010000, 0.069945, 0.000000, 0.180137, -0.000000, -0.014377, 0.022646
1089, 0.000000, 0.590000, -0.930000, 0.074929, 0.000000, 0.192615, -0.000000, -0.013641, 0.023382
1090, 0.000000, 0.590000, -0.850000, 0.078899, 0.000000, 0.205452, -0.000000, -0.013055, 0.023968
1091, 0.000000, 0.590000, -0.770000, 0.081832, 0.000000, 0.218564, -0.000000, -0.012622, 0.024401
1092, 0.000000, 0.590000, -0.690000, 0.083707, 0.000000, 0.231869, -0.000000, -0.012345, 0.024678
1093, 0.000000, 0.590000, -0.610000, 0.084512, 0.000000, 0.245281, -0.000000, -0.012226, 0.024797
1094, 0.000000, 0.590000, -0.530000, 0.084244, 0.000000, 0.258715, 0.000000, -0.012266, 0.024757
1095, 0.000000, 0.590000, -0.450000, 0.082902, 0.000000, 0.272084, -0.000000, -0.012464, 0.024559
1096, 0.000000, 0.590000, -0.370000, 0.080497, 0.000000, 0.285304, 0.000000, -0.012819, 0.024204
1097, 0.000000, 0.590000, -0.290000, 0.077042, 0.000000, 0.298289, -0.000000, -0.013329, 0.023694
1098, 0.000000, 0.590000, -0.210000, 0.072561, 0.000000, 0.310956, -0.000000, -0.013990, 0.023033
1099, 0.000000, 0.590000, -0.130000, 0.067083, 0.000000, 0.323224, 0.000000, -0.014799, 0.022224
1100, 0.000000, 0.590000, -0.050000, 0.060641, 0.000000, 0.335016, -0.000000, -0.015750, 0.021273
1101, 0.000000, 0.590000, 0.030000, 0.053277, 0.000000, 0.346255, 0.000000, -0.016837, 0.020186
1102, 0.000000, 0.590000, 0.110000, 0.045039, 0.000000, 0.356870, 0.000000, -0.018053, 0.018969
1103, 0.000000, 0.590000, 0.190000, 0.035979, 0.000000, 0.366792, -0.000000, -0.019391, 0.017632
1104, 0.000000, 0.590000, 0.270000, 0.026155, 0.000000, 0.375959, 0.000000, -0.020841, 0.016182
1105, 0.000000, 0.590000, 0.350000, 0.015630, 0.000000, 0.384311, 0.000000, -0.022395, 0.014628
